Schulform;Fach;Bezeichnung;Fachkuerzel;Kurzbezeichnung;AbJahrgang;IstFremdsprache;IstHKFS;IstAusRegUFach;IstErsatzPflichtFS;IstKonfKoop;NurSII;ExportASD
"PS";"O0";"Portugiesisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"O5";"Portugiesisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"O6";"Portugiesisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"O8";"Portugiesisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"OH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Portugiesisch";null;null;null;0;0;0;0;0;0;0
"PS";"OM";"Unterricht in der Herkunftssprache - Portugiesisch";null;null;null;0;0;0;0;0;0;0
"PS";"OQ";"Portugiesisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"OR";"Orthodoxe Religionslehre";null;null;null;0;0;0;0;0;0;0
"PS";"PA";"Erziehungswissenschaft (nur SII)";null;null;null;0;0;0;0;0;0;0
"PS";"PH";"Physik";null;null;null;0;0;0;0;0;0;0
"PS";"PK";"Politik (nur SI)";null;null;null;0;0;0;0;0;0;0
"PS";"PL";"Philosophie (nur SII)";null;null;null;0;0;0;0;0;0;0
"PS";"PM";"Unterricht in der Herkunftssprache - Polnisch";null;null;null;0;0;0;0;0;0;0
"PS";"PP";"Praktische Philosophie";null;null;null;0;0;0;0;0;0;0
"PS";"PS";"Psychologie (nur SII)";null;null;null;0;0;0;0;0;0;0
"PS";"QH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Farsi";null;null;null;0;0;0;0;0;0;0
"PS";"QM";"Unterricht in der Herkunftssprache - Farsi";null;null;null;0;0;0;0;0;0;0
"PS";"R0";"Russisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"R5";"Russisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"R6";"Russisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"R8";"Russisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"RH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Arabisch";null;null;null;0;0;0;0;0;0;0
"PS";"RM";"Unterricht in der Herkunftssprache - Russisch";null;null;null;0;0;0;0;0;0;0
"PS";"RQ";"Russisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"S0";"Spanisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"S3";"Sport für Jungen";null;null;null;0;0;0;0;0;0;0
"PS";"S4";"Sport für Mädchen";null;null;null;0;0;0;0;0;0;0
"PS";"S5";"Spanisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"S6";"Spanisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"S8";"Spanisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"SG";"sonderpädag. Förderung für Schüler/-innen mit sonderpädag. Förderbedarf";null;null;null;0;0;0;0;0;0;0
"PS";"SH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Spanisch";null;null;null;0;0;0;0;0;0;0
"PS";"SM";"Unterricht in der Herkunftssprache - Spanisch";null;null;null;0;0;0;0;0;0;0
"PS";"SP";"Sport";null;null;null;0;0;0;0;0;0;0
"PS";"SQ";"Spanisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"SR";"sonstige Sprachen";null;null;null;0;0;0;0;0;0;0
"PS";"SU";"Sachunterricht (nur Primarstufe)";null;null;null;0;0;0;0;0;0;0
"PS";"SW";"Sozialwissenschaften (nur SII)";null;null;null;0;0;0;0;0;0;0
"PS";"SZ";"Sozialwissenschaften/Wirtschaft (nur SII)";null;null;null;0;0;0;0;0;0;0
"PS";"T0";"Türkisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"T5";"Türkisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"T6";"Türkisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"T8";"Türkisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"TC";"Technik (nur SII)";null;null;null;0;0;0;0;0;0;0
"PS";"TH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Türkisch";null;null;null;0;0;0;0;0;0;0
"PS";"TM";"Unterricht in der Herkunftssprache - Türkisch";null;null;null;0;0;0;0;0;0;0
"PS";"TQ";"Türkisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"PS";"TX";"Textilgestaltung";null;null;null;0;0;0;0;0;0;0
"PS";"UH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Russisch";null;null;null;0;0;0;0;0;0;0
"PS";"UM";"Unterricht in der Herkunftssprache - Rumänisch";null;null;null;0;0;0;0;0;0;0
"PS";"UU";"fächerübergreifender Unterricht (Sprache/Sachunt./Mathematik/Förderunt.)";null;null;null;0;0;0;0;0;0;0
"PS";"UW";"Unterweisung";null;null;null;0;0;0;0;0;0;0
"PS";"VF";"Fächer im genehmigten Schulversuch und sonstige Fächer";null;null;null;0;0;0;0;0;0;0
"PS";"VH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bulgarisch";null;null;null;0;0;0;0;0;0;0
"PS";"VM";"Unterricht in der Herkunftssprache - Bulgarisch";null;null;null;0;0;0;0;0;0;0
"PS";"VO";"vokalpraktischer Grundkurs";null;null;null;0;0;0;0;0;0;0
"PS";"WP";"Wirtschaft-Politik (nur SI)";null;null;null;0;0;0;0;0;0;0
"PS";"WW";"Wirtschaftslehre (nur SI)";null;null;null;0;0;0;0;0;0;0
"PS";"XH";"Herkunftssprache anstelle einer Pflichtfremdsprache - sonstige Sprache";null;null;null;0;0;0;0;0;0;0
"PS";"XM";"Unterricht in der Herkunftssprache - sonstige Sprache";null;null;null;0;0;0;0;0;0;0
"PS";"YH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Koreanisch";null;null;null;0;0;0;0;0;0;0
"PS";"YM";"Unterricht in der Herkunftssprache - Koreanisch";null;null;null;0;0;0;0;0;0;0
"PS";"YR";"orthodoxe Religionslehre (Syrisch)";null;null;null;0;0;0;0;0;0;0
"PS";"Z0";"Neugriechisch, regulärer Beginn in der Einführungsphase";null;null;null;0;0;0;0;0;0;0
"PS";"Z5";"Neugriechisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"PS";"Z6";"Neugriechisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"PS";"Z8";"Neugriechisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"PS";"ZF";"Zusätzliche Förderung";null;null;null;0;0;0;0;0;0;0
"PS";"ZH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kurdische Sprachen";null;null;null;0;0;0;0;0;0;0
"PS";"ZM";"Unterricht in der Herkunftssprache - Kurdische Sprachen (Sorani, Komanci, Zaza)";null;null;null;0;0;0;0;0;0;0
"PS";"ZQ";"Neugriechisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"R";"AH";"Arbeitslehre - Schwerpunkt Hauswirtschaft (nur Bildungsgang Hauptschule)";null;null;null;0;0;0;0;0;0;0
"R";"AM";"Unterricht in der Herkunftssprache - Arabisch";null;null;null;0;0;0;0;0;0;0
"R";"AR";"Alevitische Religionslehre nach den Grundsätzen des AABF";null;null;null;0;0;0;0;0;0;0
"R";"AT";"Arbeitslehre - Schwerpunkt Technik (nur Bildungsgang Hauptschule)";null;null;null;0;0;0;0;0;0;0
"R";"AW";"Arbeitslehre - Schwerpunkt Wirtschaft (nur Bildungsgang Hauptschule)";null;null;null;0;0;0;0;0;0;0
"R";"BH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bosnisch";null;null;null;0;0;0;0;0;0;0
"R";"BI";"Biologie";null;null;null;0;0;0;0;0;0;0
"R";"BM";"Unterricht in der Herkunftssprache - Bosnisch";null;null;null;0;0;0;0;0;0;0
"R";"CH";"Chemie";null;null;null;0;0;0;0;0;0;0
"R";"CM";"Unterricht in der Herkunftssprache - Kroatisch";null;null;null;0;0;0;0;0;0;0
"R";"D";"Deutsch";null;null;null;0;0;0;0;0;0;0
"R";"DH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Rumänisch";null;null;null;0;0;0;0;0;0;0
"R";"E";"Englisch";null;null;null;0;0;0;0;0;0;0
"R";"EB";"Erweitertes Bildungsangebot (nur Bildungsgang Hauptschule)";null;null;null;0;0;0;0;0;0;0
"R";"EH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Serbisch";null;null;null;0;0;0;0;0;0;0
"R";"EK";"Erdkunde";null;null;null;0;0;0;0;0;0;0
"R";"EM";"Unterricht in der Herkunftssprache - Serbisch";null;null;null;0;0;0;0;0;0;0
"R";"EN";"Evangelische Religionslehre (konfessionell kooperativ)";null;null;null;0;0;0;0;0;0;0
"R";"ER";"Evangelische Religionslehre";null;null;null;0;0;0;0;0;0;0
"R";"F5";"Französisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"R";"F6";"Französisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"R";"F7";"Französisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"R";"F8";"Französisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"R";"FQ";"Französisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"R";"GE";"Geschichte";null;null;null;0;0;0;0;0;0;0
"R";"GH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Neugriechisch";null;null;null;0;0;0;0;0;0;0
"R";"GM";"Unterricht in der Herkunftssprache - Neugriechisch";null;null;null;0;0;0;0;0;0;0
"R";"HH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kroatisch";null;null;null;0;0;0;0;0;0;0
"R";"HR";"Jüdische Religionslehre";null;null;null;0;0;0;0;0;0;0
"R";"HU";"Hausunterricht";null;null;null;0;0;0;0;0;0;0
"R";"HW";"Hauswirtschaft (einschl. Ernährungslehre)";null;null;null;0;0;0;0;0;0;0
"R";"I5";"Italienisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"R";"I6";"Italienisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"R";"I7";"Italienisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"R";"I8";"Italienisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"R";"IE";"Individuelles Lernen (Ergänzungsstunden, Ganztag- und Betreuungsangebote)";null;null;null;0;0;0;0;0;0;0
"R";"IF";"Informatik";null;null;null;0;0;0;0;0;0;0
"R";"IH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Italienisch";null;null;null;0;0;0;0;0;0;0
"R";"IK";"Individuelles Lernen (dem Kernstundenkontingent entnommen)";null;null;null;0;0;0;0;0;0;0
"R";"IL";"Islamische Religionslehre";null;null;null;0;0;0;0;0;0;0
"R";"IM";"Unterricht in der Herkunftssprache - Italienisch";null;null;null;0;0;0;0;0;0;0
"R";"IQ";"Italienisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"R";"JH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Niederländisch";null;null;null;0;0;0;0;0;0;0
"R";"KN";"Katholische Religionslehre (konfessionell kooperativ)";null;null;null;0;0;0;0;0;0;0
"R";"KR";"Katholische Religionslehre";null;null;null;0;0;0;0;0;0;0
"R";"KU";"Kunst";null;null;null;0;0;0;0;0;0;0
"R";"L5";"Latein, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"R";"L6";"Latein, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"R";"L7";"Latein, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"R";"L8";"Latein, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"R";"LH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Albanisch";null;null;null;0;0;0;0;0;0;0
"R";"LM";"Unterricht in der Herkunftssprache - Albanisch";null;null;null;0;0;0;0;0;0;0
"R";"LQ";"Latein , außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"R";"M";"Mathematik (auch angewandte Mathematik)";null;null;null;0;0;0;0;0;0;0
"R";"MH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Mazedonisch";null;null;null;0;0;0;0;0;0;0
"R";"MM";"Unterricht in der Herkunftssprache - Mazedonisch";null;null;null;0;0;0;0;0;0;0
"R";"MU";"Musik";null;null;null;0;0;0;0;0;0;0
"R";"N5";"Niederländisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"R";"N6";"Niederländisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"R";"N7";"Niederländisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"R";"N8";"Niederländisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"R";"NH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Polnisch";null;null;null;0;0;0;0;0;0;0
"R";"NM";"Unterricht in der Herkunftssprache - Niederländisch";null;null;null;0;0;0;0;0;0;0
"R";"NQ";"Niederländisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"R";"O5";"Portugiesisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"R";"O6";"Portugiesisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"R";"O7";"Portugiesisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"R";"O8";"Portugiesisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"R";"OH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Portugiesisch";null;null;null;0;0;0;0;0;0;0
"R";"OM";"Unterricht in der Herkunftssprache - Portugiesisch";null;null;null;0;0;0;0;0;0;0
"R";"OQ";"Portugiesisch , außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"R";"OR";"Orthodoxe Religionslehre";null;null;null;0;0;0;0;0;0;0
"R";"PA";"Pädagogik (nur für Kursart 90)";null;null;null;0;0;0;0;0;0;0
"R";"PH";"Physik";null;null;null;0;0;0;0;0;0;0
"R";"PK";"Politik";null;null;null;0;0;0;0;0;0;0
"R";"PM";"Unterricht in der Herkunftssprache - Polnisch";null;null;null;0;0;0;0;0;0;0
"R";"PP";"Praktische Philosophie";null;null;null;0;0;0;0;0;0;0
"R";"PS";"Psychologie (nur für Kursart 90)";null;null;null;0;0;0;0;0;0;0
"R";"PÖ";"Politik/Ökonomische Grundbildung";null;null;null;0;0;0;0;0;0;0
"R";"QH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Farsi";null;null;null;0;0;0;0;0;0;0
"R";"QM";"Unterricht in der Herkunftssprache - Farsi";null;null;null;0;0;0;0;0;0;0
"R";"R5";"Russisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"R";"R6";"Russisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"R";"R7";"Russisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"R";"R8";"Russisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"R";"RH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Arabisch";null;null;null;0;0;0;0;0;0;0
"R";"RM";"Unterricht in der Herkunftssprache - Russisch";null;null;null;0;0;0;0;0;0;0
"R";"RQ";"Russisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"R";"S3";"Sport für Jungen";null;null;null;0;0;0;0;0;0;0
"R";"S4";"Sport für Mädchen";null;null;null;0;0;0;0;0;0;0
"R";"S5";"Spanisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"R";"S6";"Spanisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"R";"S7";"Spanisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"R";"S8";"Spanisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"R";"SG";"sonderpädag. Förderung für Schüler/-innen mit sonderpädag. Förderbedarf";null;null;null;0;0;0;0;0;0;0
"R";"SH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Spanisch";null;null;null;0;0;0;0;0;0;0
"R";"SM";"Unterricht in der Herkunftssprache - Spanisch";null;null;null;0;0;0;0;0;0;0
"R";"SP";"Sport";null;null;null;0;0;0;0;0;0;0
"R";"SQ";"Spanisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"R";"SR";"sonstige Sprachen (z.B. Arabisch, Chinesisch)";null;null;null;0;0;0;0;0;0;0
"R";"SW";"Sozialwissenschaften";null;null;null;0;0;0;0;0;0;0
"R";"T5";"Türkisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"R";"T6";"Türkisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"R";"T7";"Türkisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"R";"T8";"Türkisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"R";"TC";"Technik";null;null;null;0;0;0;0;0;0;0
"R";"TH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Türkisch";null;null;null;0;0;0;0;0;0;0
"R";"TM";"Unterricht in der Herkunftssprache - Türkisch";null;null;null;0;0;0;0;0;0;0
"R";"TQ";"Türkisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"R";"TX";"Textilgestaltung";null;null;null;0;0;0;0;0;0;0
"R";"UH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Russisch";null;null;null;0;0;0;0;0;0;0
"R";"UM";"Unterricht in der Herkunftssprache - Rumänisch";null;null;null;0;0;0;0;0;0;0
"R";"VF";"Fächer im genehmigten Schulversuch und sonstige Fächer";null;null;null;0;0;0;0;0;0;0
"R";"VH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bulgarisch";null;null;null;0;0;0;0;0;0;0
"R";"VM";"Unterricht in der Herkunftssprache - Bulgarisch";null;null;null;0;0;0;0;0;0;0
"R";"WP";"Wirtschaft-Politik";null;null;null;0;0;0;0;0;0;0
"R";"WW";"Wirtschaft";null;null;null;0;0;0;0;0;0;0
"R";"XH";"Herkunftssprache anstelle einer Pflichtfremdsprache - sonstige Sprache";null;null;null;0;0;0;0;0;0;0
"R";"XM";"Unterricht in der Herkunftssprache - sonstige Sprache";null;null;null;0;0;0;0;0;0;0
"R";"YH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Koreanisch";null;null;null;0;0;0;0;0;0;0
"R";"YM";"Unterricht in der Herkunftssprache - Koreanisch";null;null;null;0;0;0;0;0;0;0
"R";"YR";"orthodoxe Religionslehre (Syrisch)";null;null;null;0;0;0;0;0;0;0
"R";"Z5";"Neugriechisch, regulärer Beginn in Jahrgang 5";null;null;null;0;0;0;0;0;0;0
"R";"Z6";"Neugriechisch, regulärer Beginn in Jahrgang 6";null;null;null;0;0;0;0;0;0;0
"R";"Z7";"Neugriechisch, regulärer Beginn in Jahrgang 7";null;null;null;0;0;0;0;0;0;0
"R";"Z8";"Neugriechisch, regulärer Beginn in Jahrgang 8";null;null;null;0;0;0;0;0;0;0
"R";"ZH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kurdische Sprachen";null;null;null;0;0;0;0;0;0;0
"R";"ZM";"Unterricht in der Herkunftssprache - Kurdische Sprachen (Sorani, Komanci, Zaza)";null;null;null;0;0;0;0;0;0;0
"R";"ZQ";"Neugriechisch, außerhalb des regulären Fachunterrichts";null;null;null;0;0;0;0;0;0;0
"S";"AL";"Arbeitslehre/ Unterricht in der Werkstufe";null;null;null;0;0;0;0;0;0;0
"S";"AM";"Unterricht in der Herkunftssprache - Arabisch";null;null;null;0;0;0;0;0;0;0
"S";"AR";"Alevitische Religionslehre nach den Grundsätzen des AABF";null;null;null;0;0;0;0;0;0;0
"S";"BH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bosnisch";null;null;null;0;0;0;0;0;0;0
"S";"BI";"Biologie";null;null;null;0;0;0;0;0;0;0
"S";"BM";"Unterricht in der Herkunftssprache - Bosnisch";null;null;null;0;0;0;0;0;0;0
"S";"BN";"Braille'sche Punktschrift";null;null;null;0;0;0;0;0;0;0
"S";"CH";"Chemie";null;null;null;0;0;0;0;0;0;0
"S";"CM";"Unterricht in der Herkunftssprache - Kroatisch";null;null;null;0;0;0;0;0;0;0
"S";"D";"Sprache und Kommunikation";null;null;null;0;0;0;0;0;0;0
"S";"D";"Deutsch";null;null;null;0;0;0;0;0;0;0
"S";"D";"Sprache, Sprachgestaltung";null;null;null;0;0;0;0;0;0;0
"S";"D";"Sprache, Lesen und Schreiben";null;null;null;0;0;0;0;0;0;0
"S";"DH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Rumänisch";null;null;null;0;0;0;0;0;0;0
"S";"E";"Englisch";null;null;null;0;0;0;0;0;0;0
"S";"EH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Serbisch";null;null;null;0;0;0;0;0;0;0
"S";"EK";"Erdkunde";null;null;null;0;0;0;0;0;0;0
"S";"EM";"Unterricht in der Herkunftssprache - Serbisch";null;null;null;0;0;0;0;0;0;0
"S";"EN";"Evangelische Religionslehre (konfessionell kooperativ)";null;null;null;0;0;0;0;0;0;0
"S";"ER";"Evangelische Religionslehre";null;null;null;0;0;0;0;0;0;0
"S";"F";"Französisch";null;null;null;0;0;0;0;0;0;0
"S";"G";"Aufbaurealschule/Schule für Kranke: Altgriechisch";null;null;null;0;0;0;0;0;0;0
"S";"GE";"Geschichte";null;null;null;0;0;0;0;0;0;0
"S";"GH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Neugriechisch";null;null;null;0;0;0;0;0;0;0
"S";"GM";"Unterricht in der Herkunftssprache - Neugriechisch";null;null;null;0;0;0;0;0;0;0
"S";"GP";"gesellschaftswissenschaftlicher Unterricht";null;null;null;0;0;0;0;0;0;0
"S";"GP";"Geschichte / Politik";null;null;null;0;0;0;0;0;0;0
"S";"GU";"Gesamtunterricht (nur für Förderschulkindergarten)";null;null;null;0;0;0;0;0;0;0
"S";"H";"Aufbaurealschule/Schule für Kranke: Hebräisch";null;null;null;0;0;0;0;0;0;0
"S";"HH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kroatisch";null;null;null;0;0;0;0;0;0;0
"S";"HR";"Jüdische Religionslehre";null;null;null;0;0;0;0;0;0;0
"S";"HU";"Hausunterricht";null;null;null;0;0;0;0;0;0;0
"S";"HW";"Hauswirtschaft, Haushaltslehre";null;null;null;0;0;0;0;0;0;0
"S";"I";"Aufbaurealschule/Schule für Kranke: Italienisch";null;null;null;0;0;0;0;0;0;0
"S";"IF";"Informatik";null;null;null;0;0;0;0;0;0;0
"S";"IH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Italienisch";null;null;null;0;0;0;0;0;0;0
"S";"IL";"Islamische Religionslehre";null;null;null;0;0;0;0;0;0;0
"S";"IM";"Unterricht in der Herkunftssprache - Italienisch";null;null;null;0;0;0;0;0;0;0
"S";"JH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Niederländisch";null;null;null;0;0;0;0;0;0;0
"S";"KN";"Katholische Religionslehre (konfessionell kooperativ)";null;null;null;0;0;0;0;0;0;0
"S";"KR";"Katholische Religionslehre";null;null;null;0;0;0;0;0;0;0
"S";"KU";"Kunst / Design, Kunst";null;null;null;0;0;0;0;0;0;0
"S";"L";"Aufbaurealschule/Schule für Kranke: Latein";null;null;null;0;0;0;0;0;0;0
"S";"LH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Albanisch";null;null;null;0;0;0;0;0;0;0
"S";"LM";"Unterricht in der Herkunftssprache - Albanisch";null;null;null;0;0;0;0;0;0;0
"S";"M";"Mathematik";null;null;null;0;0;0;0;0;0;0
"S";"M";"Umgang mit Mengen, Zahlen und Größen";null;null;null;0;0;0;0;0;0;0
"S";"MH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Mazedonisch";null;null;null;0;0;0;0;0;0;0
"S";"MM";"Unterricht in der Herkunftssprache - Mazedonisch";null;null;null;0;0;0;0;0;0;0
"S";"MU";"musisch-ästhetische Erziehung";null;null;null;0;0;0;0;0;0;0
"S";"MU";"Musik";null;null;null;0;0;0;0;0;0;0
"S";"MU";"rhythmisch- musikalische Erziehung";null;null;null;0;0;0;0;0;0;0
"S";"MX";"Spezielle sonderpädagogische Maßnahme";null;null;null;0;0;0;0;0;0;0
"S";"MY";"Fächerübergreifender Unterricht in SI und SII (Berufspraxisstufe)";null;null;null;0;0;0;0;0;0;0
"S";"NH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Polnisch";null;null;null;0;0;0;0;0;0;0
"S";"NM";"Unterricht in der Herkunftssprache - Niederländisch";null;null;null;0;0;0;0;0;0;0
"S";"NW";"naturwissenschaftlicher Unterricht";null;null;null;0;0;0;0;0;0;0
"S";"NW";"Physik / Chemie";null;null;null;0;0;0;0;0;0;0
"S";"OH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Portugiesisch";null;null;null;0;0;0;0;0;0;0
"S";"OM";"Unterricht in der Herkunftssprache - Portugiesisch";null;null;null;0;0;0;0;0;0;0
"S";"OR";"Orthodoxe Religionslehre";null;null;null;0;0;0;0;0;0;0
"S";"PA";"Aufbaurealschule/Schule für Kranke: Erziehungswissenschaft";null;null;null;0;0;0;0;0;0;0
"S";"PH";"Physik";null;null;null;0;0;0;0;0;0;0
"S";"PK";"Aufbaurealschule/Schule für Kranke: Politik";null;null;null;0;0;0;0;0;0;0
"S";"PL";"Philosophie (nur Schule für Kranke)";null;null;null;0;0;0;0;0;0;0
"S";"PM";"Unterricht in der Herkunftssprache - Polnisch";null;null;null;0;0;0;0;0;0;0
"S";"PP";"Praktische Philosophie";null;null;null;0;0;0;0;0;0;0
"S";"PS";"Aufbaurealschule/Schule für Kranke: Psychologie";null;null;null;0;0;0;0;0;0;0
"S";"PÖ";"Politik/Ökonomische Grundbildung (Realschulbildungsgang)";null;null;null;0;0;0;0;0;0;0
"S";"QH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Farsi";null;null;null;0;0;0;0;0;0;0
"S";"QM";"Unterricht in der Herkunftssprache - Farsi";null;null;null;0;0;0;0;0;0;0
"S";"R";"Aufbaurealschule/Schule für Kranke: Russisch";null;null;null;0;0;0;0;0;0;0
"S";"RH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Arabisch";null;null;null;0;0;0;0;0;0;0
"S";"RM";"Unterricht in der Herkunftssprache - Russisch";null;null;null;0;0;0;0;0;0;0
"S";"S";"Aufbaurealshule/Schule für Kranke: Spanisch";null;null;null;0;0;0;0;0;0;0
"S";"S3";"Sport für Jungen";null;null;null;0;0;0;0;0;0;0
"S";"S4";"Sport für Mädchen";null;null;null;0;0;0;0;0;0;0
